year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,ND,5493002B2WMHY23GFK92,,8,3,38077:1; 38055:1; 38105:1,1,2,0,0,0,33.33,66.67,0.0,national
2025,ND,5493005PKOSG7MYX0B34,,3,3,38017:2; 38015:1,1,1,1,0,0,33.33,33.33,33.33,national
2025,ND,549300AV8QD552DSI743,,3,3,38101:2; 38035:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300DD4R4SYK5RAQ92,,7,3,38101:2; 38015:1,1,0,2,0,0,33.33,0.0,66.67,national
2025,ND,549300EWFHPBZH38K695,,6,3,38057:1; 38025:1; 38009:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300FVJ3IB88LTR841,,4,3,38045:1; 38053:1; 38105:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300GRGZDEH4ZGQS06,,6,3,38093:2; 38015:1,2,1,0,0,0,66.67,33.33,0.0,national
2025,ND,549300GS0W0TEUQS8571,,3,3,38015:2; 38017:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300HVW3AI97UKTO72,,5,3,38017:1; 38101:1; 38015:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300MHH03ICJYEPE85,,3,3,38017:2; 38101:1,0,3,0,0,0,0.0,100.0,0.0,national
2025,ND,549300PL8ER6H23P0Z91,,4,3,38017:3,1,1,1,0,0,33.33,33.33,33.33,national
2025,ND,549300R0SXC1JU7ZU290,,3,3,38017:1; 38015:1; 38077:1,2,0,0,1,0,66.67,0.0,0.0,national
2025,ND,549300RFPLMCMJL7BS81,,4,3,38017:3,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300RM1IZYGQDSNL85,,17,3,38017:2; 38015:1,1,1,1,0,0,33.33,33.33,33.33,national
2025,ND,549300VQUTI5IU7GXT57,,4,3,38059:1; 38015:1; 38093:1,0,3,0,0,0,0.0,100.0,0.0,national
2025,ND,549300WYC8C6REMY4E38,,3,3,38017:3,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300ZBB5XXXOWVNS92,,3,3,38101:1; 38015:1; 38035:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300ZWNETGFXTBBY03,,11,3,38105:1; 38015:1; 38017:1,2,1,0,0,0,66.67,33.33,0.0,national
2025,ND,JJKC32MCHWDI71265Z06,,6,3,38053:1; 38009:1; 38003:1,2,0,1,0,0,66.67,0.0,33.33,national
2025,ND,01ERPZV3DOLNXY2MLB90,,2,2,38035:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900040LMONERSH242,,2,2,38101:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,2549001SI0EMFPT39035,,4,2,38015:1; 38017:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,2549004FXPNKCLIN8250,,3,2,38089:1; 38101:1,1,1,0,0,0,50.0,50.0,0.0,national
2025,ND,2549008LUH7QKMXQ8N53,,2,2,38017:1; 38105:1,1,0,1,0,0,50.0,0.0,50.0,national
2025,ND,254900DTLHVWQ7NP7R34,,3,2,38105:1; 38017:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900J2U7OF6AWF3P54,,2,2,38017:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900WTZC5SSKIN2M11,,2,2,38089:1; 38053:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,5493000YNV8IX4VD3X12,,2,2,38101:1; 38059:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,54930030Z1JWTP3SVD16,,4,2,38001:2,1,0,0,1,0,50.0,0.0,0.0,national
2025,ND,5493005T71YXBHEO2093,,5,2,38101:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,5493007CLWQN2S6IZK91,,2,2,38017:1; 38101:1,0,0,2,0,0,0.0,0.0,100.0,national
